Permit_Num,Permit_Type,Structure_Type,Work,Street_Num,Street_Name,Street_Type,Street_Direction,Postal,Geo_Id,Ward_Grid,Application_Date,Issued_Date,Completed_Date,Status,Description,Est_Const_Cost,Address,Coordinates,Ward_Index,Ward
20 180184 BLD,Building Additions/Alterations,Club,Interior Alterations,1668,ISLINGTON,AVE, ,M9A,8417078.0,W0228,2020-08-13,2020-09-14,,Inspection,"Proposal for interior alterations to an existing building. Scope includes structural, plumbing, electrical and hvac. ",1200000,1668 ISLINGTON AVE   M9A,POINT (-79.536885 43.673566),16.0,Etobicoke Centre
20 181296 BLD,Building Additions/Alterations,Performing Arts Centre,Interior Alterations,1300,GERRARD,ST,E,M4L,14038432.0,S1437,2020-08-17,2021-02-17,,Permit Issued,"Reenforce the rear wall of the building, which is shifting due to unstable ground in the alley way at the back of the building.Work will consist of reinforcing the foundation from the inside of the building, and adding metal reinforcement components to the existing rear wall of the building",60000,1300 GERRARD ST E M4L,POINT (-79.327244 43.671356),23.0,Toronto-Danforth
20 182634 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,2875,YONGE,ST, ,M4N,10258323.0,N1526,2020-08-19,2020-09-01,,Permit Issued,Proposal for interior alterations to existing Fitness studio,11000,2875 YONGE ST   M4N,POINT (-79.400976 43.720773),11.0,Don Valley West
20 188970 BLD,Building Additions/Alterations,Club,Interior Alterations,36,TORONTO,ST, ,M5C,8313386.0,S1338,2020-09-02,2021-02-01,,Inspection,"Proposal for interior alterations to an existing office unit B1 at the basement level for a new tenant fit out - 'Curatus' a for profit private members club.  Proposal includes wine storage, catering kitchen, service bar, meeting room & lounge.  [Proposed use: Place of Assembly]",500000,36 TORONTO ST   M5C,POINT (-79.376612 43.650509),21.0,Toronto Centre
20 192486 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,5790,SHEPPARD,AVE,E,M1B,,E2330,2020-09-11,2021-08-24,,Inspection,Proposal to convert the existing take-out restaurant into a spa.,12000,5790 SHEPPARD AVE E M1B,POINT (-79.231739 43.795801),7.0,Scarborough North
20 207016 BLD,Building Additions/Alterations,Art Gallery,Interior Alterations,515,PAPE,AVE, ,M4K,851743.0,S1430,2020-10-15,2020-12-18,,Inspection,Rebuild roof structure wit engineered joists as per Structural / new flat roof.  Patch and repair all existing brick work. Install 2 new steel beams w/ new brickwork. New windows and cladding.  New concrete floor slab. Upgrade services as required - connected to main house.,50000,515 PAPE AVE   M4K,POINT (-79.342505 43.673589),23.0,Toronto-Danforth
20 215890 BLD,Building Additions/Alterations,Gymnasium,Interior Alterations,180,BLOOR,ST,W,M5S,8408570.0,S1127,2020-11-06,2020-11-17,,Inspection,"proposal for interior alterations to unit 101, 102 for private gym",30000,180 BLOOR ST W M5S,POINT (-79.394967 43.668808),3.0,University-Rosedale
20 221416 BLD,Building Additions/Alterations,Recreational,Interior Alterations,63,PHARMACY,AVE, ,M1L,5386856.0,E2028,2020-11-23,2020-12-08,,Inspection,Proposal for interior alterations to demolish the existing kitchen to install a new kitchen. ,275000,63 PHARMACY AVE   M1L,POINT (-79.28394 43.694441),5.0,Scarborough Southwest
21 101414 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,56,FOREST MANOR,RD, ,###,30074164.0,N1730,2021-01-06,2021-02-02,,Inspection,INTERIOR FIT-OUT FOR BUSINESS AND PERSONAL SERVICES INCLUDING ONE BARRIER FREE WASHROOM.,50000,56 FOREST MANOR RD   ###,POINT (-79.345054 43.773269),18.0,Don Valley North
21 104014 BLD,Building Additions/Alterations,Museum,Interior Alterations,770,DON MILLS,RD, ,M3C,507987.0,N1630,2021-01-13,2021-02-17,,Inspection,"Proposal for interior alterations to the transformer room to split in two by a new fire rated wall with fire shutter and door and electrical adjustments related in the existing Assembly Building ""Ontario Science Centre"".",80000,770 DON MILLS RD   M3C,POINT (-79.338886 43.716755),19.0,Don Valley East
21 111667 BLD,Building Additions/Alterations,Performing Arts Centre,Interior Alterations,5040,YONGE,ST, ,M2N,14072465.0,N1824,2021-02-02,2021-03-26,,Inspection,"interior alterations to front of house public washrooms, coat check & officemeridian arts centre/na",3000000,5040 YONGE ST   M2N,POINT (-79.414024 43.766289),2.0,Willowdale
21 115584 BLD,Building Additions/Alterations,Museum,Interior Alterations,100,QUEEN'S PARK, , ,M5S,30022473.0,S1135,2021-02-11,2021-02-23,,Inspection,Proposal for interior alterations to existing museum,400000,100 QUEEN'S PARK     M5S,POINT (-79.394212 43.667795),3.0,University-Rosedale
21 116703 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,2294,ISLINGTON,AVE, ,M9W,1009155.0,W0130,2021-02-16,2021-05-27,,Permit Issued,Proposal for interior alterations to hair salon,40000,2294 ISLINGTON AVE   M9W,POINT (-79.555811 43.715221),14.0,Etobicoke North
21 117497 BLD,Building Additions/Alterations,Museum,Interior Alterations,327,BLOOR,ST,W,M5S,8408594.0,S1135,2021-02-18,2021-02-24,,Permit Issued,"Proposal for interior alterations to allow for the upgrade of the existing air handling units (AHU 1, 3 and 4) in an existing museum - ""Bata Shoe Museum""",50000,327 BLOOR ST W M5S,POINT (-79.400152 43.667241),3.0,University-Rosedale
21 129483 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,2432,EGLINTON,AVE,E,M1K,330680.0,E2133,2021-03-19,2021-04-01,,Inspection,Proposal for interior alterations nail salon unit 3,45000,2432 EGLINTON AVE E M1K,POINT (-79.266258 43.733655),9.0,Scarborough Centre
21 141800 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,165-179,NORTH QUEEN,ST, ,M9C,14190156.0,W0324,2021-04-16,2021-05-17,,Inspection,Proposal for interior alterations to nail salon from retail use. unit G4B,220000,165-179 NORTH QUEEN ST   M9C,,,
21 156986 BLD,Building Additions/Alterations,Performing Arts Centre,Interior Alterations,1,FRONT,ST,E,M5E,11070359.0,S1339,2021-05-18,2021-06-09,,Permit Issued,Replacement of exterior doors and frames to match existing at existing openings & installation of automatic door operators for an existing performing arts centre - 'Meridian Hall',499999,1 FRONT ST E M5E,POINT (-79.376249 43.646627),21.0,Toronto Centre
21 171111 BLD,Building Additions/Alterations,Performing Arts Centre,Interior Alterations,5040,YONGE,ST, ,M2N,14072465.0,N1824,2021-06-15,2021-07-22,,Inspection,"Proposal for interior alterations for accessibility upgrades to lyric theatre. ""Meridian Arts Centre""",1500000,5040 YONGE ST   M2N,POINT (-79.414024 43.766289),2.0,Willowdale
21 187917 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,750,WARDEN,AVE, ,M1L,5343675.0,E2021,2021-07-21,2021-08-05,,Inspection,Proposed juice/snack bar area in existing fitness centre.,20000,750 WARDEN AVE   M1L,POINT (-79.284626 43.718436),5.0,Scarborough Southwest
21 189698 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,700,GORDON BAKER,RD, ,M2H,9246765.0,N1723,2021-07-26,2021-10-27,,Inspection,"Unit 710 of 716 Gordon Baked Rd has been used as a fitness centre. Now, a new group of professionals has a plan to upgrade this unit including some interior alterations and new bathrooms and showers to run a new fitness centre and private gym in this unit. All Architectural and Mechanical engineering drawings have been attached to this application form.",150000,700 GORDON BAKER RD   M2H,POINT (-79.34198 43.810343),18.0,Don Valley North
21 190957 BLD,Building Additions/Alterations,Performing Arts Centre,Interior Alterations,5040,YONGE,ST, ,M2N,14072465.0,N1824,2021-07-28,2021-08-13,,Inspection,"Proposal for interior alterations for accessibility upgrades to Greenwin theatre. ""Meridian Arts Centre""",500000,5040 YONGE ST   M2N,POINT (-79.414024 43.766289),2.0,Willowdale
21 202406 BLD,Building Additions/Alterations,Television Studio(no audience),Interior Alterations,660,RICHMOND,ST,W,M6J,8457299.0,S1028,2021-08-21,2021-09-16,,Permit Issued,"Interior demollition to existing building, replace existing windows and reconstruct exterior ramp and stairs.  The purpose of above application is for demolition purpose only. ",2000000,660 RICHMOND ST W M6J,POINT (-79.405403 43.646351),24.0,Spadina-Fort York
21 204318 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,2183,LAKE SHORE,BLVD,W,M8V,7571339.0,W0337,2021-08-25,2021-09-14,,Inspection,"Proposal for interior alterations for hair salon unit 13 ""Megma Hair""",45000,2183 LAKE SHORE BLVD W M8V,POINT (-79.480348 43.623821),15.0,Etobicoke-Lakeshore
21 205279 BLD,Building Additions/Alterations,Amusement Park Structure,Interior Alterations,101,EMMETT,AVE, ,###,14624748.0,W0531,2021-08-27,2021-11-19,,Permit Issued,Proposal for state of good repair and a new universal washroom are being added. ,310000,101 EMMETT AVE   ###,POINT (-79.505746 43.685953),22.0,York South-Weston
21 213458 BLD,Building Additions/Alterations,Club,Interior Alterations,321,SCARBOROUGH GOLF CLUB,RD, ,M1J,11702619.0,E2431,2021-09-16,2021-11-08,,Permit Issued,Proposal for Interior renovation of Gold and Annex Rooms at Scarborough Golf Club. The purpose of the renovation is to create one non-separated area to be used for events. The renovation includes demolition of the existing load bearing masonry wall between two rooms and construction of load bearing steel structure as per attached structural package. Existing ceiling is to be removed and new suspended ceiling constructed as per ID design. New floor and wall finishes are to be applied.,750000,321 SCARBOROUGH GOLF CLUB RD   M1J,POINT (-79.210915 43.752753),8.0,Scarborough-Guildwood
21 216091 BLD,Building Additions/Alterations,Club,Interior Alterations,422,WELLINGTON,ST,W,M5V,10223180.0,S1032,2021-09-22,2021-10-08,,Inspection,"Interior demolition only (hazardous materials abatement), and structural repairs to stabilize existing building to get ready for future work.  Building to remain unoccupied until future permit",200000,422 WELLINGTON ST W M5V,POINT (-79.3967 43.644217),24.0,Spadina-Fort York
21 222942 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,181,CARLAW,AVE, ,M4M,779907.0,S1435,2021-10-07,2022-01-07,,Inspection,"Interior alterations to vacant space for fitness studio ""SPIN CO"" ",100000,181 CARLAW AVE   M4M,POINT (-79.340108 43.661506),23.0,Toronto-Danforth
21 223433 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,2245,YONGE,ST, ,M4S,11272540.0,S1228,2021-10-07,2021-10-27,,Inspection,Proposal for interior alteratoins for cosmetic clinic 2nd floor,100000,2245 YONGE ST   M4S,POINT (-79.398031 43.706352),12.0,Toronto-St. Paul's
21 232970 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,1052,KINGSTON,RD, ,M4E,13968303.0,S1936,2021-11-01,2021-11-17,,Inspection,"PROPOSAL FOR INTERIOR ALTERATION SPA & TREATMENT SALON ""XOLO""",200000,1052 KINGSTON RD   M4E,POINT (-79.284334 43.680978),4.0,Beaches-East York
21 245234 BLD,Building Additions/Alterations,Television Studio(no audience),Interior Alterations,660,RICHMOND,ST,W,M6J,8457299.0,S1028,2021-12-05,2022-02-01,,Inspection,"The proposed project involves the interior alteration of an existing 3-storey detached building,replacement of existing windows, re-cladding of the exterior, and reconstruction of existing exteriorramp and stair.",2000000,660 RICHMOND ST W M6J,POINT (-79.405403 43.646351),24.0,Spadina-Fort York
21 249872 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,55,LAKE SHORE,BLVD,E,M5E,829580.0,S1038,2021-12-18,2022-06-08,,Inspection,"Interior fit up by owner for new fitness facility, swimming pool and related HVAC and PLB - Level 2 of mixed use building - Sugar Wharf Fitness Center",11000000,55 LAKE SHORE BLVD E M5E,POINT (-79.373059 43.644658),24.0,Spadina-Fort York
21 251735 BLD,New Building,Retail Mall/Plaza,New Building,145,SILVER REIGN,DR, ,###,30133626.0,W0130,2021-12-28,2023-12-29,,Permit Issued,Proposal to construct a new retail building shell - C1,2900000,145 SILVER REIGN DR   ###,POINT (-79.556848 43.712436),14.0,Etobicoke North
21 251822 BLD,New Building,Retail Mall/Plaza,New Building,165,SILVER REIGN,DR, ,###,30133624.0,W0130,2021-12-29,2024-01-02,,Permit Issued,Proposal to construct a retail building shell - C2,2000000,165 SILVER REIGN DR   ###,POINT (-79.556909 43.713034),14.0,Etobicoke North
21 251847 BLD,New Building,Retail Mall/Plaza,New Building,31,REXDALE,BLVD, ,M9W,14189560.0,W0130,2021-12-29,2024-01-09,,Inspection,Proposal to construct a 2 storey retail building shell - C3,8400000,31 REXDALE BLVD   M9W,POINT (-79.558125 43.709427),14.0,Etobicoke North
21 251880 BLD,New Building,Retail Mall/Plaza,New Building,21,REXDALE,BLVD, ,###,30029135.0,W0130,2021-12-29,2024-01-03,,Permit Issued,Proposal to construct a 2 storey retail building shell - C4,4600000,21 REXDALE BLVD   ###,POINT (-79.557454 43.713422),14.0,Etobicoke North
22 101354 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,1080,QUEEN,ST,W,M6J,856895.0,S1021,2022-01-06,2022-02-09,,Permit Issued,Proposal for interior alteration for new hair saloon on main floor,10000,1080 QUEEN ST W M6J,POINT (-79.421862 43.643793),24.0,Spadina-Fort York
22 103471 BLD,Building Additions/Alterations,Recreational,Interior Alterations,141,WILSON,AVE, ,M5M,576040.0,N0824,2022-01-13,2022-01-27,,Permit Issued,Proposal for interior alterations in the existing sport club.,150000,141 WILSON AVE   M5M,POINT (-79.419057 43.739752),17.0,Eglinton-Lawrence
22 106329 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,460,RICHMOND,ST,W,M5V,10223754.0,S1029,2022-01-21,2022-02-07,,Permit Issued,Proposal for interior alterations to an existing fitness studio (no building permit history on IBMS) tenant - 'Arzadon Fitness' in Suite 100 (basement level) to add a new change room / locker room and showers. [Use / GFA not reviewed],150000,460 RICHMOND ST W M5V,POINT (-79.397765 43.647912),24.0,Spadina-Fort York
22 118496 BLD,Building Additions/Alterations,Recreational,Interior Alterations,120,DUNDAS,ST,W,M5G,7792423.0,S1145,2022-03-01,2022-04-26,,Inspection,Interior Alteration for Places of amusement (Board games),100000,120 DUNDAS ST W M5G,POINT (-79.384456 43.655837),3.0,University-Rosedale
22 120405 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,1198,WESTON,RD, ,M6M,10010507.0,W0531,2022-03-07,2022-04-29,,Inspection,Proposal for interior alterations for a new nail salon.,25000,1198 WESTON RD   M6M,POINT (-79.491685 43.687592),22.0,York South-Weston
22 121708 BLD,Building Additions/Alterations,Performing Arts Centre,Interior Alterations,5040,YONGE,ST, ,M2N,14072465.0,N1824,2022-03-10,2022-06-21,,Inspection,ACCESSIBILITY UPGRADES TO EXISTING RECITAL AND STUDIO THEATRES.,1300000,5040 YONGE ST   M2N,POINT (-79.414024 43.766289),2.0,Willowdale
22 122928 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,486,EVANS,AVE, ,M8W,7336707.0,W0331,2022-03-15,2022-06-21,,Inspection,Proposal to change the use of the space from office/warehouse to fitness centre and undergo interior alterations. ,80000,486 EVANS AVE   M8W,POINT (-79.537813 43.614329),15.0,Etobicoke-Lakeshore
22 123270 BLD,Building Additions/Alterations,Club,Interior Alterations,200,HUMBER BAY PARK,RD,W,M8V,11272404.0,W0337,2022-03-16,2022-04-12,,Permit Issued,Proposal to install a mobility lift in the existing social club.,45000,200 HUMBER BAY PARK RD W M8V,POINT (-79.479699 43.618319),15.0,Etobicoke-Lakeshore
22 162319 BLD,Building Additions/Alterations,Gymnasium,Interior Alterations,4497,CHESSWOOD,DR, ,M3J,9171775.0,N0623,2022-06-15,2022-07-22,,Inspection,Proposal to construct interior alterations for an tenant fitout for a gym. ,200000,4497 CHESSWOOD DR   M3J,POINT (-79.476339 43.764626),1.0,York Centre
22 167290 BLD,Building Additions/Alterations,Stadium,Interior Alterations,1,BLUE JAYS,WAY, ,M5V,5866193.0,S1036,2022-06-24,2022-07-12,,Inspection,Proposal for updates to existing foundations of Toronto Blue Jays stadium. ( Phase One of a future project) ,100000000,1 BLUE JAYS WAY   M5V,POINT (-79.389371 43.642179),24.0,Spadina-Fort York
22 188568 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,55,BLOOR,ST,W,M4W,8408497.0,S1136,2022-08-10,2022-10-26,,Inspection,Demo of adjacent spaces to open up entrance way to GoodLife (Max Occ Load 150 Persons). Will need to re-work HVAC and remove some plumbing in the walls and floors. Unit 210 ,900000,55 BLOOR ST W M4W,POINT (-79.388688 43.669641),3.0,University-Rosedale
22 189961 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,4528,KINGSTON,RD, ,M1E,352322.0,E2533,2022-08-12,2022-10-26,,Permit Issued,Interior alterations  for a fitness centre,80000,4528 KINGSTON RD   M1E,POINT (-79.1864 43.772033),6.0,Scarborough-Rouge Park
22 190642 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,5219,YONGE,ST, ,M2N,14627049.0,N1826,2022-08-15,2022-12-23,,Inspection,"Proposal for interior alterations for a Hair Salon, unit 6.",80000,5219 YONGE ST   M2N,POINT (-79.413077 43.771217),2.0,Willowdale
22 191797 BLD,Building Additions/Alterations,Performing Arts Centre,Interior Alterations,5040,YONGE,ST, ,M2N,14072465.0,N1824,2022-08-17,2022-09-14,,Inspection,"Reconfiguration of Back of House spaces to create accessible washrooms, dressing room and administration offices.",750000,5040 YONGE ST   M2N,POINT (-79.414024 43.766289),2.0,Willowdale
22 198612 BLD,Building Additions/Alterations,Stadium,Interior Alterations,1,BLUE JAYS,WAY, ,M5V,5866193.0,S1036,2022-09-01,2022-11-15,,Inspection,"Phase 1 -  ROGERS CENTRE LOWER BOWL REPLACEMENT PROJECT, INCLUDING RENOVATION OF EXISTING L000, L100, L200, AND L500 PROGRAMS, REPLACEMENT OF LOWER SEATING BOWL, AND ADDITION OF NEW L000 CLUBHOUSE AND PREMIUM CLUB AMENITIES.",100000000,1 BLUE JAYS WAY   M5V,POINT (-79.389371 43.642179),24.0,Spadina-Fort York
22 212175 BLD,Building Additions/Alterations,Stadium,Interior Alterations,2,STRACHAN,AVE, ,M6K,874651.0,S1027,2022-10-03,2022-10-18,,Permit Issued,"Proposal for interior alterations to convert existing office space to open fitness area - BMO Field, 170 Princes' Blvd.",50000,2 STRACHAN AVE   M6K,POINT (-79.410664 43.6369),24.0,Spadina-Fort York
22 213859 BLD,Building Additions/Alterations,Club,Interior Alterations,116,CLYDESDALE,DR, ,###,14069271.0,N1728,2022-10-06,2022-11-07,,Inspection,"nterior renovation and building envelope repairs to an existing tennis clubhouse, renovation to the existing washrooms and showers. New millworking and finishes.  ",1000000,116 CLYDESDALE DR   ###,POINT (-79.328188 43.783543),18.0,Don Valley North
22 236588 BLD,Building Additions/Alterations,Museum,Interior Alterations,30,YONGE,ST, ,M5E,8676865.0,S1337,2022-12-06,2023-01-03,,Inspection,"Proposal for interior alterations to the concourse level in existing museum - ""Hockey Hall of Fame""",500000,30 YONGE ST   M5E,POINT (-79.377387 43.647122),21.0,Toronto Centre
22 238064 BLD,Building Additions/Alterations,Club,Interior Alterations,2350,BAYVIEW,AVE, ,M2L,487614.0,N1523,2022-12-09,2023-02-13,,Permit Issued,Interior alterations to lounge area at 3rd floor.,100000,2350 BAYVIEW AVE   M2L,POINT (-79.382244 43.732538),11.0,Don Valley West
22 241273 BLD,Building Additions/Alterations,Performing Arts Centre,Interior Alterations,1,FRONT,ST,E,M5E,11070359.0,S1339,2022-12-20,2023-01-30,,Permit Issued,RENOVATION OF EXISTING WASHROOMS and NEW UNIVERSAL WASHROOMS,800000,1 FRONT ST E M5E,POINT (-79.376249 43.646627),21.0,Toronto Centre
23 104662 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,577,WELLINGTON,ST,W,M5V,14038900.0,S1028,2023-01-17,2023-02-06,,Inspection,Interior alteration to a yoga and wellness centre.,348000,577 WELLINGTON ST W M5V,POINT (-79.403168 43.642253),24.0,Spadina-Fort York
23 113444 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,1345,MORNINGSIDE,AVE, ,M1B,,E2525,2023-02-13,2023-09-25,,Inspection,PROPOSED: EXISTING VACANT UNIT TO BE CONVERTED INTO A HAIR SALON - UNIT 20,60000,1345 MORNINGSIDE AVE   M1B,POINT (-79.200984 43.807075),6.0,Scarborough-Rouge Park
23 114432 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,1963,AVENUE,RD, ,M5M,485025.0,N0824,2023-02-15,2023-03-17,,Inspection,Proposal for interior alterations for new personal service shop (Wax on Waxbar).,320000,1963 AVENUE RD   M5M,POINT (-79.419417 43.734543),17.0,Eglinton-Lawrence
23 118881 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,2359,DANFORTH,AVE, ,M4C,8140583.0,S1932,2023-03-01,2023-04-12,,Inspection,"Interior alteration to create a fitness studio in an existing vacant tenant suite. Work includes new partitions, ceilings, washrooms, showers and support spaces - F45 Upper Beaches",120000,2359 DANFORTH AVE   M4C,POINT (-79.306043 43.686837),4.0,Beaches-East York
23 118903 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,4750,YONGE,ST, ,M2N,9066025.0,N1827,2023-03-01,2023-03-29,,Permit Issued,Proposal for new beauty laser salon in the existing vacant space. ,10000,4750 YONGE ST   M2N,POINT (-79.411027 43.760416),2.0,Willowdale
23 120222 BLD,Building Additions/Alterations,Club,Interior Alterations,2350,BAYVIEW,AVE, ,M2L,487614.0,N1523,2023-03-06,2023-05-25,,Permit Issued,"INTERIOR ALTERATIONS TO KIDZONE - NEW PLAY ROOM, STORAGE AND REPLACEMENT OF ACT CEILINGS IN SEVERAL KIDZONE AREAS",150000,2350 BAYVIEW AVE   M2L,POINT (-79.382244 43.732538),11.0,Don Valley West
23 127770 BLD,Building Additions/Alterations,Performing Arts Centre,Interior Alterations,5040,YONGE,ST, ,M2N,14072465.0,N1824,2023-03-28,2023-04-27,,Inspection,"Proposal for interior alterations to reconfiguration Back of House spaces to create accessible washrooms, dressing room and locker room facilities - Package 6, ""Meridian Arts Centre""",1500000,5040 YONGE ST   M2N,POINT (-79.414024 43.766289),2.0,Willowdale
23 131635 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,801,LAKE SHORE,BLVD,E,M4M,2689033.0,S1443,2023-04-06,2023-05-29,,Inspection,"Interior alterations on ground level to include multi purpose gym, yoga, golf, pilates, spinning and group exercise rooms. - Mayfair Club",400000,801 LAKE SHORE BLVD E M4M,POINT (-79.337613 43.653438),23.0,Toronto-Danforth
23 134819 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,175,ELIZABETH,ST, ,M5G,10906827.0,S1145,2023-04-17,2023-06-01,,Inspection,Proposal for interior alterations to base building shell retail units (#L1-15 & a portion of #L1-16) to be converted into a new premises used for excercise for building occupants - 'SickKids Wellness Centre'.  This new tenant will be located on the ground floor level (Level 1) of this non-residential building.  [SickKids Patient Support Centre Building - Hospital for Sick Children],425000,175 ELIZABETH ST   M5G,POINT (-79.385732 43.657453),3.0,University-Rosedale
23 138416 BLD,Building Additions/Alterations,Recreational,Interior Alterations,50,ST PHILLIPS,RD, ,M9P,1033758.0,W0135,2023-04-26,2023-05-04,,Permit Issued,Interior renovation to staff room,35000,50 ST PHILLIPS RD   M9P,POINT (-79.536536 43.703641),14.0,Etobicoke North
23 141237 BLD,Building Additions/Alterations,Club,Interior Alterations,1668,ISLINGTON,AVE, ,M9A,8417078.0,W0228,2023-05-03,2023-08-30,,Permit Issued,propose to construct an interior alteration a new fitness gym in unused space,1000000,1668 ISLINGTON AVE   M9A,POINT (-79.536885 43.673566),16.0,Etobicoke Centre
23 141360 BLD,Building Additions/Alterations,Stadium,Interior Alterations,1,BLUE JAYS,WAY, ,M5V,5866193.0,S1036,2023-05-04,2023-06-16,,Permit Issued,"Phase 2 - Rogers centre lower Bowl Renovation Project, Phase 2. This application is for the demolition scope of work only.",4500000,1 BLUE JAYS WAY   M5V,POINT (-79.389371 43.642179),24.0,Spadina-Fort York
23 142287 BLD,Building Additions/Alterations,Recreational,Interior Alterations,750,SPADINA,AVE, ,M5S,8418224.0,S1134,2023-05-05,2023-05-12,,Permit Issued,"Renovation of existing group washrooms, modification of existing family washroom to universal washroom",250000,750 SPADINA AVE   M5S,POINT (-79.404065 43.666215),3.0,University-Rosedale
23 143995 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,112,ELIZABETH,ST, ,M5G,14191001.0,S1025,2023-05-10,2023-05-23,,Inspection,"1-INTERIOR RENO TO NAIL SALON, 2-HVAC PLAN, 3-PLUMBING-ADD 13 FIXTURES",70000,112 ELIZABETH ST   M5G,POINT (-79.385212 43.654849),24.0,Spadina-Fort York
23 146987 BLD,Building Additions/Alterations,Stadium,Interior Alterations,1,BLUE JAYS,WAY, ,M5V,5866193.0,S1036,2023-05-17,2023-08-02,,Inspection,"Roger Centre Lower Bowl Renovation Project, Phase 2. Propose to enable baseball",96000000,1 BLUE JAYS WAY   M5V,POINT (-79.389371 43.642179),24.0,Spadina-Fort York
23 149365 BLD,Building Additions/Alterations,Performing Arts Centre,Interior Alterations,124,CARTWRIGHT,AVE, ,M6A,8293091.0,N0822,2023-05-23,2023-09-05,,Inspection,"Proposed interior alteration for for Performing Arts studio that includes Music, Theatre, Dance, Dance Training.",450000,124 CARTWRIGHT AVE   M6A,POINT (-79.466988 43.722087),17.0,Eglinton-Lawrence
23 160749 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,5110,DUNDAS,ST,W,M9A,10759476.0,W0321,2023-06-14,2023-07-18,,Inspection,Interior renovation to lower level for fitness studio - F45 Training,250000,5110 DUNDAS ST W M9A,POINT (-79.532887 43.644817),15.0,Etobicoke-Lakeshore
23 168468 BLD,Building Additions/Alterations,Amusement Park Structure,Interior Alterations,1,TIAGO,AVE, ,M4B,30007733.0,S1924,2023-06-30,2023-07-18,,Inspection,Interior renovation including adding a new Universal Washroom and renovate existing washrooms.,1500000,1 TIAGO AVE   M4B,POINT (-79.306958 43.710801),4.0,Beaches-East York
23 169923 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,1246,YONGE,ST, ,M4T,8741517.0,S1238,2023-07-05,2023-07-31,,Inspection,"Proposal for interior alterations (137m2) to convert existing retail store/office to fitness parlour ""Stretch Lab"". Convenience Address: 1250 Yonge St.",100000,1246 YONGE ST   M4T,POINT (-79.392341 43.683039),12.0,Toronto-St. Paul's
23 180461 BLD,Building Additions/Alterations,Stadium,Interior Alterations,4700,KEELE,ST, ,M3J,20029109.0,W0726,2023-07-27,2023-10-26,,Permit Issued,Proposal to construct interior alterations to suite 222.,250000,4700 KEELE ST   M3J,POINT (-79.502338 43.77341),0.0,Humber River-Black Creek
23 185771 BLD,Building Additions/Alterations,Club,Interior Alterations,2350,BAYVIEW,AVE, ,M2L,487614.0,N1523,2023-08-08,2023-08-31,,Permit Issued,Proposed Interior Alterations to young men's change room at 2nd floor. ,150000,2350 BAYVIEW AVE   M2L,POINT (-79.382244 43.732538),11.0,Don Valley West
23 189709 BLD,Building Additions/Alterations,Gymnasium,Interior Alterations,80,THE EAST MALL, , ,M8Z,5674930.0,W0324,2023-08-16,2023-10-18,,Inspection,Proposed interior alterations to convert unit into a badminton club.,200000,80 THE EAST MALL     M8Z,POINT (-79.550065 43.618943),15.0,Etobicoke-Lakeshore
23 190272 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,1090,DON MILLS,RD, ,M3C,508018.0,N1626,2023-08-17,2023-09-18,,Permit Issued,Proposed interior alterations to nail spa including HVAC and PLB,80000,1090 DON MILLS RD   M3C,POINT (-79.34423 43.736444),19.0,Don Valley East
