Permit_Num,Permit_Type,Structure_Type,Work,Street_Num,Street_Name,Street_Type,Street_Direction,Postal,Geo_Id,Ward_Grid,Application_Date,Issued_Date,Completed_Date,Status,Description,Est_Const_Cost,Address,Coordinates,Ward_Index,Ward
20 113705 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,400,ROCKCLIFFE,BLVD, ,M6N,71840.0,W0539,2020-02-07,2020-03-02,,Inspection,Proposal to convert an existing storage room into a kindergarten washroom,100000,400 ROCKCLIFFE BLVD   M6N,POINT (-79.488894 43.673865),22.0,York South-Weston
20 114057 BLD,Building Additions/Alterations,Hospital,Interior Alterations,100,STOKES,ST, ,###,30024467.0,S1027,2020-02-10,2020-03-23,,Inspection,PROPOSAL TO RETROFIT PREFAB MEAL PREP ROOM WITH NEW EQUIP. AND LIGHTING; REFRIGERATED ROOM TO BE ABANDONED - PROVIDE NEW HVAC SYSTEM ; REMOVE PREFAB WALL TO ENLARGE SPACE; ADD DOORS IN CIRCULATION ROUTE .,120000,100 STOKES ST   ###,POINT (-79.419225 43.643319),24.0,Spadina-Fort York
20 114078 BLD,Building Additions/Alterations,Hospital,Interior Alterations,100,STOKES,ST, ,###,30024467.0,S1027,2020-02-10,2020-03-23,,Inspection,PROPOSAL TO COMBINE 2 EXISTING UTILTY ROOMS (STORAGE AND WASTE HOLDING) INTO A NEW RESEARCH LAB ANNEX TO EXISITNG RESEARCH LAB. REMOVE DEMISING PARTITION. CHANGE HVAC SYSTEM. ADD HAND WASH AND EYE WASH,120000,100 STOKES ST   ###,POINT (-79.419225 43.643319),24.0,Spadina-Fort York
20 115294 BLD,Building Additions/Alterations,Student Residence,Interior Alterations,310,BLOOR,ST,W,M5S,772774.0,S1127,2023-02-02,2023-06-09,,Revision Issued,"REV 01: Previous scope to remain exactly the same. Additional interior alterations to floors 2, 3 and 4.Proposal for interior alterations for floors 5 & 6 to an existing student residence building. Scope also includes installation of new roof top condenser unit. ""Tartu College""",1800000,310 BLOOR ST W M5S,POINT (-79.402443 43.667225),3.0,University-Rosedale
20 116310 BLD,Building Additions/Alterations,Hospital,Interior Alterations,3560,BATHURST,ST, ,M6A,487172.0,N0823,2020-02-18,2020-03-02,,Permit Issued,Interior alterations to the existing public washrooms in Baycrest Hospital Building on the second floor.  This initiative is part of a Health Infrastructure Renewal Fund (HIRF) to improve facility accessibility - ,400000,3560 BATHURST ST   M6A,POINT (-79.434147 43.730064),17.0,Eglinton-Lawrence
20 116332 BLD,Building Additions/Alterations,Hospital,Interior Alterations,3560,BATHURST,ST, ,M6A,487172.0,N0823,2020-02-18,2020-03-02,,Permit Issued,Interior alterations to combine two public washrooms into a barrier-free washroom in Kimel Building.  This initiative is part of a Health Infrastructure Renewal Fund (HIRF) to improve facility accessibility. ,65000,3560 BATHURST ST   M6A,POINT (-79.434147 43.730064),17.0,Eglinton-Lawrence
20 117707 BLD,Building Additions/Alterations,Secondary School,Interior Alterations,777,BLOOR,ST,W,M6G,772989.0,S1132,2020-02-21,2020-03-10,,Permit Issued,"Re-point differential settlement fractures to existing CMU. - Install fracture gauges - Concrete clock walls where indicated to be demolished - Remove corridor window frame, infill with new concrete clock to match existing where indicated - Remove plywood ramp. ",40000,777 BLOOR ST W M6G,POINT (-79.419834 43.66243),3.0,University-Rosedale
20 117883 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,55,OVERLAND,DR, ,M3C,548156.0,N1626,2020-02-21,2020-06-17,,Inspection,Proposal for interior alterations to an existing public school,55000,55 OVERLAND DR   M3C,POINT (-79.348487 43.731806),19.0,Don Valley East
20 122550 BLD,Building Additions/Alterations,Hospital,Interior Alterations,600,UNIVERSITY,AVE, ,M5G,7792698.0,S1144,2020-03-05,2020-03-19,,Inspection,Interior renovations of room 18-125C on the 16th floor to install new kitchenette and resting area - Mount Sinai Hospital,95000,600 UNIVERSITY AVE   M5G,POINT (-79.390445 43.657536),3.0,University-Rosedale
20 125367 BLD,Building Additions/Alterations,Hospital,Interior Alterations,250,COLLEGE,ST, ,M5T,9942219.0,S1139,2020-03-12,2020-03-13,,Permit Issued,"Proposal for Building Envelope Modification - partial removal and re-installation of exterior wall, consisting of stucco on concrete block, to enable replacement of existing air handling unit motor. Existing structure and roofing to remain intact.",80000,250 COLLEGE ST   M5T,POINT (-79.399118 43.658584),3.0,University-Rosedale
20 126101 BLD,Building Additions/Alterations,College/Trade/Tech School/Training Cent.,Interior Alterations,742,THE QUEENSWAY, , ,M8Y,9084811.0,W0328,2020-03-13,2020-07-15,,Inspection,Proposal for interior alterations for a new learning centre - Code Ninja,75000,742 THE QUEENSWAY     M8Y,POINT (-79.502446 43.626625),15.0,Etobicoke-Lakeshore
20 130861 BLD,Building Additions/Alterations,University,Interior Alterations,1265,MILITARY,TRL, ,M1C,363830.0,E2532,2020-04-09,2022-03-03,,Permit Issued,"Proposed interior alterations of existing office space. Work to include room finishes, lighting, plumbing and HVAC - Student Residence Centre.",250000,1265 MILITARY TRL   M1C,POINT (-79.186291 43.783891),6.0,Scarborough-Rouge Park
20 133555 BLD,Building Additions/Alterations,Hospital,Interior Alterations,1235,WILSON,AVE, ,###,30063647.0,N0631,2020-04-15,2020-04-30,,Permit Issued,interior alterations on level 1 to chemo pharmacy Humber River hospital,300000,1235 WILSON AVE   ###,POINT (-79.489216 43.724258),1.0,York Centre
20 135849 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,255,CORONATION,DR, ,M1E,322971.0,E2537,2020-04-20,2020-07-23,,Inspection,New boys washroom. Boiler room renovation. New A/C for the existing gymnasium.,400000,255 CORONATION DR   M1E,POINT (-79.179767 43.762423),6.0,Scarborough-Rouge Park
20 137561 BLD,Building Additions/Alterations,College/Trade/Tech School/Training Cent.,Interior Alterations,1470,DON MILLS,RD, ,M3B,508045.0,N1624,2020-04-23,2020-07-13,,Inspection,"Conversion from bank branch office to a college. New interior partition walls, doors, ceilings,  plubming fixtures and piping, HVAC distribution ductwork and  diffusers.",110000,1470 DON MILLS RD   M3B,POINT (-79.347733 43.753227),19.0,Don Valley East
20 137605 BLD,Building Additions/Alterations,University,Interior Alterations,150,COLLEGE,ST, ,M5S,7793159.0,S1139,2020-04-23,2020-05-19,,Inspection,Proposl for interior alterations to library for U of T. 10 King's College Road,1750000,150 COLLEGE ST   M5S,POINT (-79.392367 43.660019),3.0,University-Rosedale
20 140515 BLD,Building Additions/Alterations,College/Trade/Tech School/Training Cent.,Interior Alterations,84,QUEEN'S PARK, , ,M5S,8141045.0,S1135,2020-04-29,2020-07-24,,Inspection,Proposal for interior renovations to part basement rooms 079 and 080 located at Edward Johnson building.,280000,84 QUEEN'S PARK     M5S,POINT (-79.393832 43.666718),3.0,University-Rosedale
20 140805 BLD,Building Additions/Alterations,Student Residence,Interior Alterations,186,JARVIS,ST, ,M5B,10923416.0,S1332,2020-04-30,2020-05-19,,Inspection,PROPOSED: CONVERT EXISTING GROUND FLOOR LOBBY SPACE TO NEW BARRIER-FREE UNISEX WASHROOM FOR RETAIL USE.,43000,186 JARVIS ST   M5B,POINT (-79.374553 43.65616),21.0,Toronto Centre
20 141912 BLD,Building Additions/Alterations,College/Trade/Tech School/Training Cent.,Interior Alterations,941,PROGRESS,AVE, ,M1G,13503978.0,E2422,2020-05-04,2020-06-01,,Inspection,Proposed partial demolition to exterior walls where new building will connect in the future and within new courtyard that will be formed when new building is completed. Interior alterations of office space into new classrooms.,3000000,941 PROGRESS AVE   M1G,POINT (-79.22703 43.785273),8.0,Scarborough-Guildwood
20 145451 BLD,Building Additions/Alterations,Secondary School,Interior Alterations,75,STANLEY,RD, ,M3N,20200382.0,W0729,2020-05-14,2020-06-15,,Inspection,Proposal to replace the existing roof structure of the building. ,400000,75 STANLEY RD   M3N,POINT (-79.51783 43.74184),0.0,Humber River-Black Creek
20 145488 BLD,Building Additions/Alterations,Hospital,Interior Alterations,825,COXWELL,AVE, ,M4C,6208976.0,S1928,2020-05-14,2020-06-18,,Permit Issued,Modifications to existing building vestibule and below-grade storage room for provision of temporary exit.  New exit doors connecting to covered hoarding.  Infill of exisitng windows with fire-rated construction to provide exposure protection along exit path.,100000,825 COXWELL AVE   M4C,POINT (-79.324954 43.689832),4.0,Beaches-East York
20 146908 BLD,Building Additions/Alterations,Place of Worship,Interior Alterations,161,ANNETTE,ST, ,M6P,762942.0,S0428,2020-05-20,2020-07-24,,Inspection,"INTERIOR RENOVATIONS A OF MULTI-PURPOSE HALL,KITCHEN AND WASHROOMS  IN THE CHURCH BASEMENT  AND ACCESSIBILITY UPGRADES WHICH INCLUDES INSTALLATION OF AN ELEVATOR AND CONSTRUCTION OF AN UNIVERSAL WASHROOM.",1800000,161 ANNETTE ST   M6P,POINT (-79.46701 43.663026),13.0,Parkdale-High Park
20 147747 BLD,Building Additions/Alterations,Hospital,Interior Alterations,555,UNIVERSITY,AVE, ,M5G,7792696.0,S1145,2020-05-22,2020-06-05,,Inspection,Proposed interior renovations to operating room 'C' on the 2nd floor - Slaight (Atrium) wing,2600000,555 UNIVERSITY AVE   M5G,POINT (-79.387437 43.657372),3.0,University-Rosedale
20 151399 BLD,Building Additions/Alterations,Secondary School,Interior Alterations,410,LAWRENCE,AVE,W,M5M,535998.0,N0824,2020-06-02,2021-01-05,,Inspection,"Proposal for interior alterations to the basement of the existing secondary school ""Beth Jacob High School"" for new pre-school classrooms, scope of work includes plumbing and hvac.",75000,410 LAWRENCE AVE W M5M,POINT (-79.423764 43.720803),17.0,Eglinton-Lawrence
20 151428 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,59,CLEMENT,RD, ,M9R,993855.0,W0221,2020-06-02,2020-06-29,,Permit Issued,Addition of a range and hood and connecting the exhaust to the existing system.,5000,59 CLEMENT RD   M9R,POINT (-79.559809 43.679264),16.0,Etobicoke Centre
20 153001 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,5900,LESLIE,ST, ,M2H,536807.0,N1721,2020-06-05,2020-08-12,,Inspection,Interior alterations for emergency repairs in the boy's changing room,100000,5900 LESLIE ST   M2H,POINT (-79.3711 43.797924),18.0,Don Valley North
20 153035 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,129,CASS,AVE, ,M1T,316950.0,E2231,2020-06-05,2020-06-29,,Permit Issued,PROPOSAL REPLACE STAIR GUARDS AND HANDRAILS,50000,129 CASS AVE   M1T,POINT (-79.30069 43.776577),10.0,Scarborough-Agincourt
20 157526 BLD,Building Additions/Alterations,Place of Worship,Interior Alterations,60,COLBECK,ST, ,M6S,10923273.0,S0426,2020-06-18,2020-10-06,,Inspection,"Proposed Interior Alterations for barrier free retrofit, repair/replace the existing front entreance stairs of the runnymede community church.",200000,60 COLBECK ST   M6S,POINT (-79.478382 43.654869),13.0,Parkdale-High Park
20 157635 BLD,Building Additions/Alterations,Secondary School,Interior Alterations,318,LAWRENCE,AVE,E,M4N,10133740.0,N1523,2020-06-18,2020-06-25,,Inspection,Interior alterations to existing kitchen on the service level within existing Toronto French School,200000,318 LAWRENCE AVE E M4N,POINT (-79.383262 43.727973),11.0,Don Valley West
20 158261 BLD,Building Additions/Alterations,Hospital,Interior Alterations,3050,LAWRENCE,AVE,E,M1P,9638452.0,E2130,2020-06-19,2020-07-07,,Permit Issued,4TH FLOOR EAST WASHROOM RENOVATION,85000,3050 LAWRENCE AVE E M1P,POINT (-79.247505 43.756157),9.0,Scarborough Centre
20 161247 BLD,Building Additions/Alterations,University,Interior Alterations,1265,MILITARY,TRL, ,M1C,363830.0,E2532,2020-06-29,2020-07-20,,Inspection,Interior alterations to create two new rooms data closet and service room on third floor of the ARC building ,105000,1265 MILITARY TRL   M1C,POINT (-79.186291 43.783891),6.0,Scarborough-Rouge Park
20 162564 BLD,New Building,Student Residence,New Building,3300,ELLESMERE,RD, ,M1C,30102845.0,E2531,2020-07-02,2021-07-28,,Inspection,Proposal to construct a new 9 storey above grade student residence with partial basement for University of Toronto students.,50000000,3300 ELLESMERE RD   M1C,POINT (-79.18825 43.787178),6.0,Scarborough-Rouge Park
20 163866 BLD,Building Additions/Alterations,Place of Worship,Interior Alterations,127,WESTMORE,DR, ,###,,W0122,2020-07-06,2023-06-22,,Permit Issued,Proposal for interior addition of a second floor within the building envelope and interior alterations to the main floor. ,600000,127 WESTMORE DR   ###,POINT (-79.600932 43.735966),14.0,Etobicoke North
20 164263 BLD,Building Additions/Alterations,University,Interior Alterations,4700,KEELE,ST, ,M3J,20029109.0,W0726,2020-07-07,2020-09-09,,Inspection,"INTERIOR ALTERATIONS TO SOUTH WING, GROUND FLOOR VARI HALL",1000000,4700 KEELE ST   M3J,POINT (-79.502338 43.77341),0.0,Humber River-Black Creek
20 168517 BLD,Building Additions/Alterations,Hospital,Interior Alterations,200,ELIZABETH,ST, ,M5G,7792529.0,S1145,2020-07-16,2020-09-03,,Inspection,"PROPOSED: RENOVATION OF EXISTING OFFICE AND CLINIC SPACE TO INCLUDE A NEW OFFICE SPACE AND STAFF FACILITY. (TORONTO GENERAL HOSPITAL, EATON BUILDING, LEVEL 10)",75000,200 ELIZABETH ST   M5G,POINT (-79.387245 43.659224),3.0,University-Rosedale
20 169130 BLD,Building Additions/Alterations,Secondary School,Interior Alterations,16,RUSSELL,ST, ,###,8105939.0,S1139,2020-07-17,2020-08-27,,Inspection,"Chiller & Heating Water Systems Upgrade and New Rooftop Mechanical Enclosure to the Existing UofT, Undergraduate Wing. ",100000,16 RUSSELL ST   ###,POINT (-79.40166 43.659481),3.0,University-Rosedale
20 169797 BLD,Building Additions/Alterations,Secondary School,Interior Alterations,36,YVONNE,AVE, ,M3L,579480.0,W0734,2020-07-20,2020-08-04,,Inspection,Proposed Interior Alteration to division of library with new block wall and splitting of mechanical and electrical services between the existing room and proposed room. New door in existing block wall on proposed room side to hallway.,60500,36 YVONNE AVE   M3L,POINT (-79.517861 43.724023),0.0,Humber River-Black Creek
20 171544 BLD,Building Additions/Alterations,University,Interior Alterations,40,ST GEORGE,ST, ,M5S,6350053.0,S1139,2020-07-23,2020-08-18,,Inspection,"Proposal for interior alterations to convert tutorial rooms into new office space, scope of work includes mechanical, electrical and interior finish changes in the existing university building.",520000,40 ST GEORGE ST   M5S,POINT (-79.397155 43.659719),3.0,University-Rosedale
20 173231 BLD,Building Additions/Alterations,Child Care Facility/DayCare Centre,Interior Alterations,1344,BATHURST,ST, ,M5R,10636655.0,S1235,2020-07-27,2020-08-13,,Permit Issued,Proposal for interior alterations to a daycare facility.  Scope of work includes a new glass partition and new washroom.,3000,1344 BATHURST ST   M5R,POINT (-79.417033 43.679356),12.0,Toronto-St. Paul's
20 174298 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,70,MARGARET,AVE, ,M2J,540372.0,N1728,2020-07-29,2020-08-19,,Inspection,"Interior alterations to facilitate the division of the existing storage room, Room 104 and 105 - St. Kateri Tekakwitha",95000,70 MARGARET AVE   M2J,POINT (-79.338053 43.785824),18.0,Don Valley North
20 181676 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,2365,BAYVIEW,AVE, ,M2L,487616.0,N1524,2020-08-17,2020-11-12,,Permit Issued,Proposal for interior alteration to existing K-12 Private School,750000,2365 BAYVIEW AVE   M2L,POINT (-79.378898 43.732989),11.0,Don Valley West
20 181752 BLD,Building Additions/Alterations,University,Interior Alterations,124,EDWARD,ST, ,M5G,10486924.0,S1145,2020-08-17,2020-10-02,,Permit Issued,Proposal for interior alterations for the demolition and abatement of interior ceiling and wall finishes - University of Toronto Faculty of Dentistry ,781000,124 EDWARD ST   M5G,POINT (-79.387106 43.656297),3.0,University-Rosedale
20 184518 BLD,New Building,Student Residence,New Building,85,THE POND,RD, ,###,30114809.0,W0726,2020-08-24,2021-09-17,,Inspection,"Proposal to construct a new eight storey student residence consisting of 17,387 square meters, 274 residential units, 681 square meters of grade-related retail.",52000000,85 THE POND RD   ###,POINT (-79.49863 43.770445),0.0,Humber River-Black Creek
20 184568 BLD,New Building,Student Residence,New Building,115,HAYNES,AVE, ,###,30114813.0,W0726,2020-08-24,2021-09-16,,Inspection,"Proposal to construct a new eight storey student residence consisting of 9602 square meters, 149 residential units and 540 square meters of related retail at grade. No basement.Related STS 20-185036 STS 00 CP",29000000,115 HAYNES AVE   ###,POINT (-79.499266 43.770036),0.0,Humber River-Black Creek
20 187227 BLD,New Building,Student Residence,New Building,700,SPADINA,AVE, ,M5S,870167.0,S1134,2020-08-28,2023-04-13,,Inspection,Construction of a 23-storey mixed-use student residence building with retail at grade. No underground parking . Portions of existing heritage building at 698 Spadina Avenue to be retained and restored. ,50000000,700 SPADINA AVE   M5S,POINT (-79.403216 43.664762),3.0,University-Rosedale
20 190127 BLD,Building Additions/Alterations,College/Trade/Tech School/Training Cent.,Interior Alterations,265,YORKLAND,BLVD, ,M2J,9602783.0,N1731,2020-09-04,2020-10-27,,Inspection,"Proposal for interior alterations from office use to private college ""Cestar College"" 4th floor",200000,265 YORKLAND BLVD   M2J,POINT (-79.335998 43.773348),18.0,Don Valley North
20 190768 BLD,Building Additions/Alterations,Secondary School,Interior Alterations,3995,BATHURST,ST, ,M3H,9246495.0,N0630,2020-09-08,2021-02-08,,Inspection,"Proposal for interior alterations to the existing secondary school, scope of work includes reorganizing classroom area and toilet space, Addition of parking spaces and driveways in the site. HVAC and Plumbing.",200000,3995 BATHURST ST   M3H,POINT (-79.435301 43.74414),1.0,York Centre
20 192670 BLD,New Building,College/Trade/Tech School/Training Cent.,New Building,185,QUEENS QUAY, ,E,###,30017888.0,S1038,2020-09-11,2022-08-31,,Inspection,Proposed to construct a new 10 storey Mass Timber College Academic Building with 1 level below grade - BLOCK 3(GBC) and Bridge/Tunnel connections to Daphne Cockwell Building at 51 Dockside  - (See also Permit 20 233276 BLD 00 BA),135000000,185 QUEENS QUAY   E ###,POINT (-79.365895 43.644645),24.0,Spadina-Fort York
20 193060 BLD,Building Additions/Alterations,Hospital,Interior Alterations,2075,BAYVIEW,AVE, ,M4N,7754918.0,N1528,2020-09-14,2020-10-14,,Permit Issued,"PROPOSED: Renovation of existing patient washrooms on D-6 (total of 18) inpatient unit, consisting of removal of divider partition and door between WC/vanity rooms to enlarge washrooms, replacement and upgrade of plumbing fixtures and finishes, amendment of accessories mounting heights per OBC 3.8 accessibility requirements and replacement of swing doors with sliding to allow more space within the WC. The project will be constructed in phases to allow continuous operation of inpatient unit. ",50000,2075 BAYVIEW AVE   M4N,POINT (-79.377875 43.721938),11.0,Don Valley West
20 195093 BLD,Building Additions/Alterations,Place of Worship,Interior Alterations,778,OSSINGTON,AVE, ,M6G,850068.0,S0932,2020-09-17,2020-10-06,,Inspection,To add interior wood platfom over existing floor,7000,778 OSSINGTON AVE   M6G,POINT (-79.426415 43.663102),20.0,Davenport
20 197708 BLD,Building Additions/Alterations,University,Interior Alterations,320,HURON,ST, ,M5S,823532.0,S1139,2020-09-23,2020-11-12,,Inspection,Proposal for interior alterations to corridor and bleachers in student lounge of existing University,2700000,320 HURON ST   M5S,POINT (-79.40043 43.662912),3.0,University-Rosedale
20 198809 BLD,Building Additions/Alterations,University,Interior Alterations,4700,KEELE,ST, ,M3J,20029109.0,W0726,2020-09-25,2020-10-23,,Permit Issued,Proposal for new barrier free accessible ramp for existing university 125 Campus Walk (Curtis Lecture Halls),6750,4700 KEELE ST   M3J,POINT (-79.502338 43.77341),0.0,Humber River-Black Creek
20 198818 BLD,Building Additions/Alterations,University,Interior Alterations,4700,KEELE,ST, ,M3J,20029109.0,W0726,2020-09-25,2021-01-19,,Inspection,Proposal for interior alterations to lecture halls for existing university 115 Campus Walk (Ross Building),148900,4700 KEELE ST   M3J,POINT (-79.502338 43.77341),0.0,Humber River-Black Creek
20 198824 BLD,Building Additions/Alterations,University,Interior Alterations,4700,KEELE,ST, ,M3J,20029109.0,W0726,2020-09-25,2020-10-23,,Inspection,Proposal for new barrier free accessible ramp for existing university 90 Vanier Lane (Stedman Lecture Halls),13600,4700 KEELE ST   M3J,POINT (-79.502338 43.77341),0.0,Humber River-Black Creek
20 202590 BLD,Building Additions/Alterations,University,Interior Alterations,81,ST MARY,ST, ,M5S,9909785.0,S1136,2020-10-05,2020-11-03,,Permit Issued,"replace air handling & make up air units, structural reinforcement for new ductwork through roof",500000,81 ST MARY ST   M5S,POINT (-79.389748 43.666453),3.0,University-Rosedale
20 208137 BLD,Building Additions/Alterations,Hospital,Interior Alterations,30,THE QUEENSWAY, , ,M6R,10757635.0,S0434,2020-10-19,2020-12-09,,Permit Issued,COVID  EMERGENCY DEPT GROUND LELVELProposal for interior alterations and create a separate area for health records.,500000,30 THE QUEENSWAY     M6R,POINT (-79.450101 43.639359),13.0,Parkdale-High Park
20 212906 BLD,Building Additions/Alterations,Hospital,Interior Alterations,30,THE QUEENSWAY, , ,M6R,10757635.0,S0434,2020-10-29,2020-12-07,,Inspection,Interior Alterations to construct a new short stay mental health unit,2000000,30 THE QUEENSWAY     M6R,POINT (-79.450101 43.639359),13.0,Parkdale-High Park
20 218824 BLD,Building Additions/Alterations,Hospital,Interior Alterations,30,BOND,ST, ,M5B,773891.0,S1332,2020-11-16,2020-12-03,,Inspection,Proposed renovations to existing laboratory space for hvac upgrdes and spce planning.,150000,30 BOND ST   M5B,POINT (-79.377682 43.653656),21.0,Toronto Centre
20 219067 BLD,Building Additions/Alterations,Hospital,Interior Alterations,200,ELIZABETH,ST, ,M5G,7792529.0,S1145,2020-11-17,2020-11-23,,Inspection,Proposal for renovations of office space in the Clinical Services Building to provide an office for the chief of radiology.,300000,200 ELIZABETH ST   M5G,POINT (-79.387245 43.659224),3.0,University-Rosedale
20 220122 BLD,Building Additions/Alterations,University,Interior Alterations,2275,BAYVIEW,AVE, ,M4N,3766809.0,N1528,2020-11-19,2020-12-04,,Inspection,Proposal for renovation to renew the existing washrooms in the Library,75000,2275 BAYVIEW AVE   M4N,POINT (-79.378063 43.727177),11.0,Don Valley West
20 220142 BLD,Building Additions/Alterations,University,Interior Alterations,4700,KEELE,ST, ,M3J,20029109.0,W0726,2020-11-19,2020-12-07,,Inspection,Proposal for renewal of the existing washroom - Winters College,75000,4700 KEELE ST   M3J,POINT (-79.502338 43.77341),0.0,Humber River-Black Creek
20 220162 BLD,Building Additions/Alterations,University,Interior Alterations,4700,KEELE,ST, ,M3J,20029109.0,W0726,2020-11-19,2020-12-03,,Inspection,Proposal to renew the existing washroom - Vanier College,75000,4700 KEELE ST   M3J,POINT (-79.502338 43.77341),0.0,Humber River-Black Creek
20 220258 BLD,Building Additions/Alterations,University,Interior Alterations,4700,KEELE,ST, ,M3J,20029109.0,W0726,2020-11-19,2021-03-09,,Inspection,Proposal for interior alterations to renovate existing washrooms - Tait McKenzie Physical Education Centre. Convenience address is 1 Thompson Rd.,20000,4700 KEELE ST   M3J,POINT (-79.502338 43.77341),0.0,Humber River-Black Creek
20 220293 BLD,Building Additions/Alterations,University,Interior Alterations,4700,KEELE,ST, ,M3J,20029109.0,W0726,2020-11-19,2021-03-09,,Inspection,Proposal for interior alterations to renovate existing washrooms - Scott LibraryConvenience address is 115 Campus Walk.,50000,4700 KEELE ST   M3J,POINT (-79.502338 43.77341),0.0,Humber River-Black Creek
20 220305 BLD,Building Additions/Alterations,University,Interior Alterations,4700,KEELE,ST, ,M3J,20029109.0,W0726,2020-11-19,2021-03-23,,Inspection,Proposal for interior alterations to renovate existing washrooms - Petrie Science and EngineeringConvenience address is 140 Campus Walk.,17500,4700 KEELE ST   M3J,POINT (-79.502338 43.77341),0.0,Humber River-Black Creek
20 220313 BLD,Building Additions/Alterations,University,Interior Alterations,4700,KEELE,ST, ,M3J,20029109.0,W0726,2020-11-19,2021-03-23,,Inspection,Proposal for interior alterations to renovate existing washrooms - McLaughlin CollegeConvenience address is 77 McLaughlin Road.,20000,4700 KEELE ST   M3J,POINT (-79.502338 43.77341),0.0,Humber River-Black Creek
20 220321 BLD,Building Additions/Alterations,University,Interior Alterations,4700,KEELE,ST, ,M3J,20029109.0,W0726,2020-11-19,2021-02-26,,Inspection,Proposal for interior alterations to renovate existing washrooms - Joan & Martin Goldfarb Centre for Fine Arts. Convenience address is 86 Fine Arts Road.,20000,4700 KEELE ST   M3J,POINT (-79.502338 43.77341),0.0,Humber River-Black Creek
20 220337 BLD,Building Additions/Alterations,University,Interior Alterations,4700,KEELE,ST, ,M3J,20029109.0,W0726,2020-11-19,2021-03-23,,Inspection,Proposal for interior alterations to renovate existing washrooms - Norman Bethune CollegeConvenience address is 170 Campus Walk.,17500,4700 KEELE ST   M3J,POINT (-79.502338 43.77341),0.0,Humber River-Black Creek
20 220428 BLD,Building Additions/Alterations,Hospital,Interior Alterations,250,COLLEGE,ST, ,M5T,9942219.0,S1139,2020-11-19,2020-12-10,,Inspection,Construct interior alterations for CAMH,30000,250 COLLEGE ST   M5T,POINT (-79.399118 43.658584),3.0,University-Rosedale
20 221282 BLD,Building Additions/Alterations,Hospital,Interior Alterations,200,ELIZABETH,ST, ,M5G,7792529.0,S1145,2020-11-22,2020-11-25,,Permit Issued,Provision of new steam pipe riser for the Medical Device Reprocessing Department at Level 3 of the Norman Urquhart Wing.,200000,200 ELIZABETH ST   M5G,POINT (-79.387245 43.659224),3.0,University-Rosedale
20 223211 BLD,Building Additions/Alterations,Hospital,Interior Alterations,150,KILGOUR,RD, ,M4G,12601205.0,N1529,2020-11-27,2021-01-26,,Inspection,"Demoltion and reconfiguration of offices, meeting rooms, data collection rooms, staff rooms and storage.  The provision of two new washrooms.  The reconfiguration of the mechanical, electrical, plumbing and sprinkler systems to suit.  ",5000000,150 KILGOUR RD   M4G,POINT (-79.373849 43.718564),11.0,Don Valley West
20 224450 BLD,Building Additions/Alterations,University,Interior Alterations,33,WILLCOCKS,ST, ,M5S,8106358.0,S1139,2020-12-01,2020-12-18,,Inspection,"Interior renovation to portion of Ecology and Evolutionary Biology Department including removal of six offices (2141, 2142, 2143, 2144, 2145, 2146) and convert to lounge area with kitchenette and meeting rooms.  Existing IT and electrical closet to remain.",215000,33 WILLCOCKS ST   M5S,POINT (-79.400095 43.661086),3.0,University-Rosedale
20 230652 BLD,Building Additions/Alterations,Hospital,Interior Alterations,30,THE QUEENSWAY, , ,M6R,10757635.0,S0434,2020-12-18,2021-01-07,,Inspection,COVID - Related ProjectMinor interior alterations to St. Joseph Health Centre's existing Medical Device Reprocessing Department (MDRD). Phase 1A: Demolition of interior door in existing MDRD Storage Room to accommodate new and existing equipment; provide new ceiling and mechanical and electrical services. Phase 1B: Demolition of existing partitions and 1 new partition wall construction for installation of 2 new washer/disinfectors.  No change to use.,150000,30 THE QUEENSWAY     M6R,POINT (-79.450101 43.639359),13.0,Parkdale-High Park
20 233901 BLD,Building Additions/Alterations,Hospital,Interior Alterations,200,ELIZABETH,ST, ,M5G,7792529.0,S1145,2020-12-24,2021-02-03,,Inspection,Interior Renovation of Eaton Building and Norman Urquhart Building.Interior and Exterior Renovation of Gerrard Wing.,1000000,200 ELIZABETH ST   M5G,POINT (-79.387245 43.659224),3.0,University-Rosedale
21 104640 BLD,Building Additions/Alterations,Hospital,Interior Alterations,610,UNIVERSITY,AVE, ,M5G,13498043.0,S1144,2021-01-14,2021-03-18,,Inspection,Proposal for interior alterations to change laboratory to Convergence Centre for existing hospital,1500000,610 UNIVERSITY AVE   M5G,POINT (-79.390408 43.65813),3.0,University-Rosedale
21 106827 BLD,Building Additions/Alterations,College/Trade/Tech School/Training Cent.,Interior Alterations,5633-5639,FINCH,AVE,E,M1B,14190591.0,E2330,2021-01-20,2021-05-27,,Permit Issued,Interior alterations to propose newcommers language  training centre and childminding services,100000,5633-5639 FINCH AVE E M1B,POINT (-79.237983 43.813422),7.0,Scarborough North
