Permit_Num,Permit_Type,Structure_Type,Work,Street_Num,Street_Name,Street_Type,Street_Direction,Postal,Geo_Id,Ward_Grid,Application_Date,Issued_Date,Completed_Date,Status,Description,Est_Const_Cost,Address,Coordinates,Ward_Index,Ward
21 140969 BLD,New Building,"Transit Station,Subway, Bus Terminal",New Building,1,IBMS WARD 07, , ,###,,W0783,2021-04-15,2021-07-02,,Permit Issued,"To construct Jane Street and Finch Ave W  Stop, of Finch West LRT ",1500000,1 IBMS WARD 07     ###,POINT (-79.445925 43.662248),20.0,Davenport
21 142682 BLD,New Building,"Transit Station,Subway, Bus Terminal",New Building,1,IBMS WARD 07, , ,###,,W0783,2021-04-19,2021-07-02,,Inspection,"To construct Jane Street and Finch Ave W  Stop, of Finch West LRT ",1500000,1 IBMS WARD 07     ###,POINT (-79.445925 43.662248),20.0,Davenport
21 143890 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,0,YONGE,ST, ,###,,N1822,2021-04-21,2021-05-28,,Inspection,"Some demolition and modification to existing HVAC equipment which includes electrical and mechanical upgrades inside Finch Subway Station electrical rooms. Plumbing and mechanical work related to the installation of the air conditioners, including wall penetrations, drains and water lines.",600000,0 YONGE ST   ###,POINT (-79.37467 43.641947),24.0,Spadina-Fort York
21 159362 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,1130,BATHURST,ST, ,M5R,13319673.0,S1235,2021-05-22,2021-07-20,,Permit Issued,Replacement of 29 bus hoists in the pits and associated controls/plumbings and drainage,22000000,1130 BATHURST ST   M5R,POINT (-79.415525 43.675269),12.0,Toronto-St. Paul's
21 168539 BLD,New Building,"Transit Station,Subway, Bus Terminal",New Building,0,FINCH,AVE,W,###,,W0123,2021-06-10,2021-09-16,,Permit Issued,Construct Traction Power Substation -  TPSS #2- Finch West LRT,1300000,0 FINCH AVE W ###,POINT (-79.442761 43.769144),1.0,York Centre
21 168920 BLD,New Building,"Transit Station,Subway, Bus Terminal",New Building,1,IBMS WARD 07, , ,###,,W0783,2021-06-10,2021-10-07,,Permit Issued,At grade stop for the eastbound FWLRT at Sentinel Stop eastbound,750000,1 IBMS WARD 07     ###,POINT (-79.445925 43.662248),20.0,Davenport
21 169162 BLD,New Building,"Transit Station,Subway, Bus Terminal",New Building,1,IBMS WARD 07, , ,###,,W0783,2021-06-11,2021-10-04,,Permit Issued,At grade stop for the westbound FWLRT at Sentinel Stop Westbound,750000,1 IBMS WARD 07     ###,POINT (-79.445925 43.662248),20.0,Davenport
21 169302 BLD,New Building,"Transit Station,Subway, Bus Terminal",New Building,1,IBMS WARD 07, , ,###,,W0783,2021-06-11,2021-10-05,,Permit Issued,At grade stop for FWLRT at Tobermory Dr - eastbound,750000,1 IBMS WARD 07     ###,POINT (-79.445925 43.662248),20.0,Davenport
21 169366 BLD,New Building,"Transit Station,Subway, Bus Terminal",New Building,1,IBMS WARD 07, , ,###,,W0783,2021-06-11,2021-10-05,,Inspection,At grade stop for FWLRT at Tobermory Dr - Westbound ,750000,1 IBMS WARD 07     ###,POINT (-79.445925 43.662248),20.0,Davenport
21 170777 BLD,New Building,"Transit Station,Subway, Bus Terminal",New Building,1,IBMS WARD 07, , ,###,,W0783,2021-06-15,2021-07-16,,Inspection,Construct at grade stop for FWLRT at Driftwood and Finch Ave W - eastbound,750000,1 IBMS WARD 07     ###,POINT (-79.445925 43.662248),20.0,Davenport
21 170801 BLD,New Building,"Transit Station,Subway, Bus Terminal",New Building,1,IBMS WARD 07, , ,###,,W0783,2021-06-15,2021-07-16,,Inspection,Construct at grade stop for FWLRT at Driftwood and Finch Ave W - westbound,750000,1 IBMS WARD 07     ###,POINT (-79.445925 43.662248),20.0,Davenport
21 170826 BLD,New Building,"Transit Station,Subway, Bus Terminal",New Building,1,IBMS WARD 07, , ,###,,W0783,2021-06-15,2021-07-16,,Permit Issued,Construct at grade stop for FWLRT at Norfinch and Finch Ave W - eastbound,750000,1 IBMS WARD 07     ###,POINT (-79.445925 43.662248),20.0,Davenport
21 170873 BLD,New Building,"Transit Station,Subway, Bus Terminal",New Building,1,IBMS WARD 07, , ,###,,W0783,2021-06-15,2021-07-21,,Permit Issued,Construct at grade stop for FWLRT at Norfinch and Finch Ave W - westbound,750000,1 IBMS WARD 07     ###,POINT (-79.445925 43.662248),20.0,Davenport
21 176881 BLD,New Building,"Transit Station,Subway, Bus Terminal",New Building,0,PEARLDALE,AVE, ,###,,W0722,2021-06-28,2021-09-16,,Permit Issued,Construct Traction Power Substation -  TPSS #4- Finch West LRT,1300000,0 PEARLDALE AVE   ###,,,
21 176986 BLD,New Building,"Transit Station,Subway, Bus Terminal",New Building,5230,FINCH,AVE,W,###,20052029.0,W0123,2021-06-28,2021-09-16,,Permit Issued,Construct Traction Power Substation -  TPSS #3- Finch West LRT,1300000,5230 FINCH AVE W ###,POINT (-79.583522 43.743866),14.0,Etobicoke North
21 181352 BLD,New Building,"Transit Station,Subway, Bus Terminal",New Building,1,IBMS WARD 07, , ,###,,W0783,2021-07-08,2021-08-04,,Permit Issued,Construct at grade stop for FWLRT at Norfinch and Finch Ave W - westbound,750000,1 IBMS WARD 07     ###,POINT (-79.445925 43.662248),20.0,Davenport
21 181371 BLD,New Building,"Transit Station,Subway, Bus Terminal",New Building,1,IBMS WARD 07, , ,###,,W0783,2021-07-08,2021-08-04,,Permit Issued,Construct at grade stop for FWLRT at Norfinch and Finch Ave W - eastbound,750000,1 IBMS WARD 07     ###,POINT (-79.445925 43.662248),20.0,Davenport
21 181573 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,85,SPADINA,RD, ,M5R,870227.0,S1127,2021-07-08,2021-10-05,,Inspection,"The purpose of Spadina Easier Access project is to built the barrier free vertical transportation between each level of the station. The design includes a new passaenger elevator in each platform (Northbound and Southbound), and mofication of the existing escalators and staircases layout",16900000,85 SPADINA RD   M5R,POINT (-79.405068 43.670421),3.0,University-Rosedale
21 196850 BLD,New Building,"Transit Station,Subway, Bus Terminal",New Building,1,ATLANTIC,AVE, ,M6K,7553494.0,S1027,2021-08-11,2022-04-06,,Inspection,"Proposal to construct a new head house, new entrance to EXHIBITION STATION with connected pedestrian bridge and tunnel extension.",30000000,1 ATLANTIC AVE   M6K,POINT (-79.419132 43.636638),24.0,Spadina-Fort York
21 217440 BLD,New Building,"Transit Station,Subway, Bus Terminal",New Building,1,IBMS WARD 01, , ,###,,W0181,2021-09-24,2022-09-01,,Permit Issued,Construct an at grade stop for the FWLRT - Albion stop Eastbound ,750000,1 IBMS WARD 01     ###,POINT (-79.445842 43.662042),20.0,Davenport
21 217469 BLD,New Building,"Transit Station,Subway, Bus Terminal",New Building,1,IBMS WARD 01, , ,###,,W0181,2021-09-24,2022-09-01,,Permit Issued,Construct an at grade stop for the FWLRT - Albion stop Westbound ,750000,1 IBMS WARD 01     ###,POINT (-79.445842 43.662042),20.0,Davenport
21 217889 BLD,New Building,"Transit Station,Subway, Bus Terminal",New Building,1,IBMS WARD 01, , ,###,,W0181,2021-09-27,2022-08-12,,Permit Issued,Construct an at grade stop for the FWLRT - Martin Grove stop Eastbound ,750000,1 IBMS WARD 01     ###,POINT (-79.445842 43.662042),20.0,Davenport
21 217901 BLD,New Building,"Transit Station,Subway, Bus Terminal",New Building,1,IBMS WARD 01, , ,###,,W0181,2021-09-27,2022-08-12,,Permit Issued,Construct an at grade stop for the FWLRT - Martin Grove stop Westbound ,750000,1 IBMS WARD 01     ###,POINT (-79.445842 43.662042),20.0,Davenport
21 219205 BLD,New Building,"Transit Station,Subway, Bus Terminal",New Building,1,IBMS WARD 01, , ,###,,W0181,2021-09-29,2022-08-24,,Permit Issued,Construct an at grade stop for the FWLRT - Westmore Eastbound,750000,1 IBMS WARD 01     ###,POINT (-79.445842 43.662042),20.0,Davenport
21 219237 BLD,New Building,"Transit Station,Subway, Bus Terminal",New Building,1,IBMS WARD 01, , ,###,,W0181,2021-09-29,2022-08-24,,Permit Issued,Construct an at grade stop for the FWLRT - Westmore Westbound,750000,1 IBMS WARD 01     ###,POINT (-79.445842 43.662042),20.0,Davenport
21 225192 BLD,New Building,"Transit Station,Subway, Bus Terminal",New Building,1,IBMS WARD 01, , ,###,,W0181,2021-10-13,2022-11-28,,Permit Issued,Construct an at grade stop for the FWLRT - Mount Olive Dr - Eastbound,750000,1 IBMS WARD 01     ###,POINT (-79.445842 43.662042),20.0,Davenport
21 225222 BLD,New Building,"Transit Station,Subway, Bus Terminal",New Building,1,IBMS WARD 01, , ,###,,W0181,2021-10-13,2022-12-05,,Permit Issued,Construct an at grade stop for the FWLRT - Mount Olive Dr - Westbound,750000,1 IBMS WARD 01     ###,POINT (-79.445842 43.662042),20.0,Davenport
21 225261 BLD,New Building,"Transit Station,Subway, Bus Terminal",New Building,1,IBMS WARD 07, , ,###,,W0783,2021-10-13,2022-08-26,,Permit Issued,At grade stop for the Finch W LRT project - Rowntree Mill Rd Eastbound,75000,1 IBMS WARD 07     ###,POINT (-79.445925 43.662248),20.0,Davenport
21 225345 BLD,New Building,"Transit Station,Subway, Bus Terminal",New Building,1,IBMS WARD 07, , ,###,,W0783,2021-10-13,2022-08-26,,Permit Issued,At grade stop for the Finch W LRT project - Rowntree Mill Rd Westbound,75000,1 IBMS WARD 07     ###,POINT (-79.445925 43.662248),20.0,Davenport
21 225355 BLD,New Building,"Transit Station,Subway, Bus Terminal",New Building,1,IBMS WARD 01, , ,###,,W0181,2021-10-13,2022-11-28,,Permit Issued,Construct an at grade stop for the FWLRT - Stevenson Eastbound,750000,1 IBMS WARD 01     ###,POINT (-79.445842 43.662042),20.0,Davenport
21 225379 BLD,New Building,"Transit Station,Subway, Bus Terminal",New Building,1,IBMS WARD 01, , ,###,,W0181,2021-10-13,2022-12-05,,Permit Issued,Construct an at grade stop for the FWLRT - Stevenson Westbound,750000,1 IBMS WARD 01     ###,POINT (-79.445842 43.662042),20.0,Davenport
21 239691 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,3101,YONGE,ST, ,###,7762894.0,N1525,2021-11-19,2021-12-21,,Permit Issued,Alterations to allow for the installation of two new hydraulic elevators with all associated services and a new staircase,6080625,3101 YONGE ST   ###,POINT (-79.401937 43.725363),11.0,Don Valley West
21 242969 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,110,WELLESLEY,ST,W,###,8128874.0,S1136,2021-11-29,2022-03-21,,Inspection,"Addition of two elevators and associated service spaces, and second exit/entrance stairs to existing transit station - Museum Station",19225000,110 WELLESLEY ST W ###,POINT (-79.391771 43.664871),3.0,University-Rosedale
21 243233 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,3401,DUFFERIN,ST, ,M6A,,N0823,2021-11-30,2022-01-05,,Permit Issued,Demolish two (2) excalators connecting exsiting bus terminal at ground level and connecting to retail level on the second floor and construction of two (2) sets of stairs,1500000,3401 DUFFERIN ST   M6A,POINT (-79.45785 43.727595),17.0,Eglinton-Lawrence
21 243290 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,10-36,YORK MILLS,RD, ,M2P,14188909.0,N1521,2021-11-30,2021-12-16,,Permit Issued,Remove existing suspended lighting over entrace and exist of bus loop and install new with controls - York Mills Station,160000,10-36 YORK MILLS RD   M2P,POINT (-79.405165 43.744563),11.0,Don Valley West
21 250292 BLD,New Building,"Transit Station,Subway, Bus Terminal",New Building,1,IBMS WARD 07, , ,###,,W0783,2021-12-20,2022-09-16,,Permit Issued,Construct at grade stop for the Finch Ave W and Pearldale stop - Eastbound (FWLRT),750000,1 IBMS WARD 07     ###,POINT (-79.445925 43.662248),20.0,Davenport
21 250294 BLD,New Building,"Transit Station,Subway, Bus Terminal",New Building,1,IBMS WARD 07, , ,###,,W0783,2021-12-20,2022-09-16,,Permit Issued,Construct at grade stop for the Finch Ave W and Pearldale stop - Westbound (FWLRT),750000,1 IBMS WARD 07     ###,POINT (-79.445925 43.662248),20.0,Davenport
22 113617 BLD,New Building,"Transit Station,Subway, Bus Terminal",New Building,1,IBMS WARD 07, , ,###,,W0783,2022-02-11,2022-09-14,,Permit Issued,Construct at grade stop for FWLRT - Finch Ave W/Milvan Eastbound,750000,1 IBMS WARD 07     ###,POINT (-79.445925 43.662248),20.0,Davenport
22 113622 BLD,New Building,"Transit Station,Subway, Bus Terminal",New Building,1,IBMS WARD 07, , ,###,,W0783,2022-02-11,2022-09-13,,Permit Issued,Construct at grade stop for FWLRT - Finch Ave W/Milvan Westbound,750000,1 IBMS WARD 07     ###,POINT (-79.445925 43.662248),20.0,Davenport
22 115350 BLD,New Building,"Transit Station,Subway, Bus Terminal",New Building,1,IBMS WARD 07, , ,###,,W0783,2022-02-17,2022-09-16,,Permit Issued,Construct at grade stop for FWLRT - Finch Ave W/Emery Stop - Eastbound,750000,1 IBMS WARD 07     ###,POINT (-79.445925 43.662248),20.0,Davenport
22 115469 BLD,New Building,"Transit Station,Subway, Bus Terminal",New Building,1,IBMS WARD 07, , ,###,,W0783,2022-02-18,2022-10-03,,Permit Issued,Construct at grade stop for FWLRT - Finch Ave W/Emery Westbound,750000,1 IBMS WARD 07     ###,POINT (-79.445925 43.662248),20.0,Davenport
22 115502 BLD,New Building,"Transit Station,Subway, Bus Terminal",New Building,1,IBMS WARD 07, , ,###,,W0783,2022-02-18,2022-09-09,,Permit Issued,Construct at grade stop for FWLRT - Finch Ave W/Duncanwood Stop - Eastbound,750000,1 IBMS WARD 07     ###,POINT (-79.445925 43.662248),20.0,Davenport
22 115518 BLD,New Building,"Transit Station,Subway, Bus Terminal",New Building,1,IBMS WARD 07, , ,###,,W0783,2022-02-18,2022-09-08,,Permit Issued,Construct at grade stop for FWLRT - Finch Ave W/Duncanwood Stop - Westbound,750000,1 IBMS WARD 07     ###,POINT (-79.445925 43.662248),20.0,Davenport
22 121844 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,991,WOODBINE,AVE, ,###,6620141.0,S1929,2022-03-11,2022-04-08,,Permit Issued,RENOVATION OF FORMER RETAIL SPACE INTO OFFICE FOR TTC USE.,150000,991 WOODBINE AVE   ###,POINT (-79.312771 43.686422),4.0,Beaches-East York
22 129601 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,400,DANFORTH,RD, ,M1L,325572.0,E2029,2022-04-01,2022-05-10,,Inspection,Installation of a bus drying system,503302,400 DANFORTH RD   M1L,POINT (-79.269924 43.70599),5.0,Scarborough Southwest
22 134825 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,0,YONGE,ST, ,###,,N1822,2022-04-14,2022-05-20,,Permit Issued,Modifications to the existing transformer room at Finch station (including modifications and relocation of the airduct to allow for duct bank opening construction). Finch station wall penetrations for power cable routing. Street Level Fire Department Connection to support extending Dry Fire Line through tail trac,17000000,0 YONGE ST   ###,POINT (-79.37467 43.641947),24.0,Spadina-Fort York
22 135694 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,24,HENDON,AVE, ,###,7171764.0,N1822,2022-04-19,2022-05-20,,Permit Issued,Modifications to the Traction Power Substation including that of wall penetrations for power cable routing.,17000000,24 HENDON AVE   ###,POINT (-79.417736 43.781437),2.0,Willowdale
22 141784 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,580,COMMISSIONERS,ST, ,M4M,8353639.0,S1443,2022-05-03,2022-06-09,,Permit Issued,"Addition of hose reels complete with service oil, grease and compressed air. Addition of diesel fume exhaust system. Modifications to existing HVAC system to suit new equipment.",480000,580 COMMISSIONERS ST   M4M,POINT (-79.330556 43.656348),23.0,Toronto-Danforth
22 145909 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,100,UNIVERSITY,AVE, ,M5J,3065777.0,S1033,2022-05-12,2022-06-09,,Inspection,Concourse and intermediate level renovation to add new fare gates and break room,690000,100 UNIVERSITY AVE   M5J,POINT (-79.385016 43.647267),24.0,Spadina-Fort York
22 147274 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,570,WILSON,AVE, ,###,7994198.0,N0629,2022-05-16,2022-06-01,,Inspection,Proposal for interior alterations to existing office space for new Yard Control room -TTC Wilson Garage. Convenience addess is 160 Transit Rd.,250000,570 WILSON AVE   ###,POINT (-79.451237 43.734112),1.0,York Centre
22 151373 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,150,BLOOR,ST,W,M5S,772742.0,S1128,2022-05-25,2023-02-01,,Permit Issued,Storm pumps replacement and the associated components at Lower Bay-Museum Station,808760,150 BLOOR ST W M5S,POINT (-79.393549 43.669203),3.0,University-Rosedale
22 151402 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,746,OSSINGTON,AVE, ,M6G,8417694.0,S0932,2022-05-25,2024-01-05,,Permit Issued,Storm pumps replacement and the associated components at Ossington Station,711864,746 OSSINGTON AVE   M6G,POINT (-79.426303 43.66239),20.0,Davenport
22 156494 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,2660,EGLINTON,AVE,W,M6M,4649972.0,W0532,2022-06-03,2022-11-15,,Permit Issued,Installation of faregates and barriers/partitions connecting to adjacent walls to create a complete boundary between paid and unpaid station areas.,100000000,2660 EGLINTON AVE W M6M,POINT (-79.474802 43.690518),22.0,York South-Weston
22 157504 BLD,New Building,"Transit Station,Subway, Bus Terminal",New Building,1480,BLOOR,ST,W,###,9638442.0,S0929,2022-06-06,2023-06-05,,Permit Issued,2022-06-06and construction of a new pedestrian tunnel to the Bloor GO Station via Randolph Avenue. Part of Metrolinx GO Expansion Project Kitchener Trackwork (Weston Subdivision).,7500000,1480 BLOOR ST W ###,POINT (-79.450056 43.656966),13.0,Parkdale-High Park
22 169794 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,3950,KEELE,ST, ,M3J,30017900.0,N0621,2022-06-29,2022-11-08,,Permit Issued,Interior alterations to the concourse level of Finch West Subway station to relocate and exiting faregate line and Presto vending machines,500000,3950 KEELE ST   M3J,POINT (-79.491664 43.763957),0.0,Humber River-Black Creek
22 188330 BLD,New Building,"Transit Station,Subway, Bus Terminal",New Building,1226,ISLINGTON,AVE, ,M8X,1008938.0,W0325,2022-08-09,2024-01-31,,Permit Issued,TTC's redevelopment of the Islington Bus Terminal and Subway west Entrance,85000000,1226 ISLINGTON AVE   M8X,POINT (-79.524045 43.645224),15.0,Etobicoke-Lakeshore
22 192306 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,400,EVANS,AVE, ,M8Z,1000268.0,W0331,2022-08-18,2022-09-14,,Inspection,MODIFICATIONS OF EGRESS PATHWAYS AND ELIMINATION OF CONVENIENCE PATHWAYS,5000,400 EVANS AVE   M8Z,POINT (-79.528481 43.615934),15.0,Etobicoke-Lakeshore
22 200054 BLD,New Building,"Transit Station,Subway, Bus Terminal",New Building,2439,EGLINTON,AVE,E,M1K,4257460.0,E2023,2022-09-06,2023-01-19,,Permit Issued,Construction of a new Ventilation Fan Plant west of Kennedy Station as part of the Scarborough Subway Extension,8600000,2439 EGLINTON AVE E M1K,POINT (-79.265043 43.73239),5.0,Scarborough Southwest
22 219764 BLD,New Building,"Transit Station,Subway, Bus Terminal",New Building,2457,EGLINTON,AVE,E,###,6674327.0,E2023,2022-10-20,2024-02-02,,Permit Issued,Traction Power Substation (TPSS) is required to supplement the traction power needed at Kennedy Station due to additonal trains travelling from Scarborough Centre Station to Kennedy Station.  The TPPS will be construction north of Kennedy Station and located adjacement to the existing TTC TPSS,8600000,2457 EGLINTON AVE E ###,POINT (-79.263526 43.732644),5.0,Scarborough Southwest
22 223253 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,1,HOLLIS,ST, ,M6M,2489397.0,W0531,2022-10-28,2022-12-06,,Permit Issued,Installation of future Presto faregates for Mount Dennis Station,50000,1 HOLLIS ST   M6M,POINT (-79.488462 43.687626),22.0,York South-Weston
22 230574 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,1180,EGLINTON,AVE,E,###,30082869.0,N1629,2022-11-17,2022-12-14,,Permit Issued,installation of the future Presto Faregates to the transit subway station that has received occupany  permit 22 191657 000 00 AO - Science centre,100000,1180 EGLINTON AVE E ###,POINT (-79.338187 43.720993),19.0,Don Valley East
22 230715 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,1815,EGLINTON,AVE,W,M6E,8649731.0,S1222,2022-11-17,2023-02-07,,Permit Issued,Installation for future Presto Faregates at Fairbank Station,100000,1815 EGLINTON AVE W M6E,POINT (-79.449625 43.695665),12.0,Toronto-St. Paul's
22 231911 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,1024,AVENUE,RD, ,M5N,8203282.0,N0833,2022-11-22,2022-12-23,,Permit Issued,Interior alteration for future Presto Faregates at Avenue Station,200000,1024 AVENUE RD   M5N,POINT (-79.408863 43.704797),17.0,Eglinton-Lawrence
22 234611 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,256,EGLINTON,AVE,E,M4P,800628.0,S1221,2022-11-30,2023-02-02,,Permit Issued,Interior alterations for the installation fo the future Presto Faregates to the Mt. Pleasant station ,200000,256 EGLINTON AVE E M4P,POINT (-79.39049 43.708621),12.0,Toronto-St. Paul's
22 237161 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,250-256,LAIRD,DR, ,M4G,8676964.0,N1531,2022-12-07,2023-01-20,,Permit Issued,Eginton Crosstown LRT - Laird Station is a new build.  Installation fo  future Presto Faregates to the transit subway station,150000,250-256 LAIRD DR   M4G,POINT (-79.365011 43.713301),11.0,Don Valley West
22 239202 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,574,EGLINTON,AVE,W,M5N,8166395.0,N0833,2022-12-13,2023-01-17,,Permit Issued,Installation of the future Presto Faregates to the transit subway station that where not included in building permit 16-205165 - Chaplin Station,150000,574 EGLINTON AVE W M5N,POINT (-79.417317 43.702943),17.0,Eglinton-Lawrence
22 239334 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,160,TRANSIT,RD, ,M3H,9234260.0,N0628,2022-12-14,2023-01-17,,Permit Issued,"Paint shop has changed function to a Transit Repair Shop.  Electrical request to be changed to non-hazardous and non-classified, in which explosive atmosphere would not be present in quantities requiring special electrical equipment.  See cover letter",1000,160 TRANSIT RD   M3H,POINT (-79.45353 43.736398),1.0,York Centre
23 103078 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,2322,EGLINTON,AVE,W,M6M,5674693.0,W0533,2023-01-12,2023-02-10,,Permit Issued,Transit Station Subway is under construction (Building Permit No. 16-219447 BLD) and this work is in addition to the existing building permit.  This application is for the installation of the future Presto Faregates to the transit subway station.,150000,2322 EGLINTON AVE W M6M,POINT (-79.465296 43.692381),22.0,York South-Weston
23 103209 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,842,EGLINTON,AVE,W,M5N,12313164.0,N0832,2023-01-12,2023-01-26,,Permit Issued,"Transit Station Subway, interior alterations for the installation of the future Presto Faregates to the Transit Subway Station - Forest Hill Station",150000,842 EGLINTON AVE W M5N,POINT (-79.425348 43.701407),17.0,Eglinton-Lawrence
23 129548 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,656,EGLINTON,AVE,E,M4P,800725.0,N1537,2023-03-31,2023-05-09,,Permit Issued,Installation of the future Presto Faregates to Leaside Station (bldg permit 16-219447),500000,656 EGLINTON AVE E M4P,POINT (-79.378653 43.711242),11.0,Don Valley West
23 130283 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,6,SPADINA,RD, ,M5R,10736657.0,S1126,2023-04-03,2023-05-03,,Permit Issued,"Replacement of escalators (x2) withing Spadina Station, including replacement of electrical feeds, relocation of controllers and minor structural work to accommodate the new equipment.",500000,6 SPADINA RD   M5R,POINT (-79.404371 43.667177),3.0,University-Rosedale
23 194611 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,61,FRONT,ST,W,M5J,10864312.0,S1037,2023-08-28,2023-10-16,,Permit Issued,Proposed security night gates for after hours use to prevent plubic access to subway platforms at TTC Union Station.,150000,61 FRONT ST W M5J,POINT (-79.380073 43.645254),24.0,Spadina-Fort York
23 216821 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,4700,KEELE,ST, ,M3J,20029109.0,W0726,2023-10-20,2023-12-11,,Permit Issued,Proposal for guardrail and railing modifications  to block access to portions of stair were travel along stair is not  perpendicular to stair riser. Requested by TTC ACAT committee.,70000,4700 KEELE ST   M3J,POINT (-79.502338 43.77341),0.0,Humber River-Black Creek
23 221998 BLD,New Building,"Transit Station,Subway, Bus Terminal",New Building,130,QUEEN,ST,W,M5H,14200071.0,S1025,2023-11-03,2024-02-06,,Permit Issued,Noise wall required in support of Osgoode Station Construction (Ontario Line South Project),15000000,130 QUEEN ST W M5H,POINT (-79.384956 43.651593),24.0,Spadina-Fort York
23 225673 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,50,YORKDALE,RD, ,###,30033413.0,N0823,2023-11-14,2023-12-12,,Permit Issued,"Replacement of existing pit covers, guardrails and ladders and construction of stair with railing at Yorkdale Station",190000,50 YORKDALE RD   ###,POINT (-79.447737 43.725087),17.0,Eglinton-Lawrence
23 225679 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,160,TRANSIT,RD, ,M3H,9234260.0,N0628,2023-11-14,2023-12-11,,Permit Issued,Construction of guardrail and ladder and an exterior concrete pad at grade at TTC's Wilson Station,190000,160 TRANSIT RD   M3H,POINT (-79.45353 43.736398),1.0,York Centre
23 225688 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,449,UNIVERSITY,AVE, ,###,6349924.0,S1025,2023-11-14,2023-11-17,,Permit Issued,Replacement of pit cover and new pit ladder at TTC's St. Patrick Station,190000,449 UNIVERSITY AVE   ###,POINT (-79.388026 43.654818),24.0,Spadina-Fort York
23 225691 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,15,ST CLAIR,AVE,E,M4T,14076438.0,S1238,2023-11-14,2023-12-13,,Permit Issued,Replacement of pit cover and construction of new pit ladders at various locations at TTC's St. Clair Station,190000,15 ST CLAIR AVE E M4T,POINT (-79.392987 43.688121),12.0,Toronto-St. Paul's
23 225703 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,1035,SHEPPARD,AVE,W,###,10561028.0,N0629,2023-11-14,2023-12-11,,Permit Issued,Replacement of pit cover and pit ladders at various locations at TTC's Sheppard West Station,190000,1035 SHEPPARD AVE W ###,POINT (-79.462651 43.749934),1.0,York Centre
23 225953 BLD,Building Additions/Alterations,"Transit Station,Subway, Bus Terminal",Interior Alterations,1300,EGLINTON,AVE,W,M6C,12352756.0,N0832,2023-11-14,2023-12-12,,Permit Issued,Replacement of pit cover and pit ladders at various locations at TTC's Eglinton West Station,190000,1300 EGLINTON AVE W M6C,POINT (-79.435711 43.699121),17.0,Eglinton-Lawrence
